Año,Cód. Institución,Nombre Institución,Tipo Institución,Clasificación1,Clasificación2,Clasificación3,Clasificación4,Clasificación5,Clasificación6,Comuna donde se imparte la carrera o programa,Nombre Region,Cód. Carrera,Carrera Genérica,Nombre Programa,Horario,Tipo Programa,Area Conocimiento,Tipo Carrera,IngresoDirecto,Año Inicio Actividades,Nombre del Campus,Duración (en semestres),Título,Grado Académico,Promedio Puntaje (promedio matemáticas y lenguaje),Puntaje de corte (primer seleccionado),Puntaje de corte (promedio de la carrera),Puntaje de corte (último seleccionado),Promedio Puntaje NEM,Promedio Puntaje Ranking,Nº Alumnos Ingreso Via PSU o PDT,Nº Alumnos Ingreso Otra Via,Valor de matrícula,Valor de arancel,Valor del Título,Tipo Moneda,Vacantes,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula primer año extranjeros,Matrícula Primer Año,Matrícula total hombres,Matrícula total mujeres,Matrícula total extranjeros,Matrícula Total
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2167,Pedagogía en Filosofía,Pedagogía en Filosofía y Religión,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1996,Guayacán,10.0,Profesor de Filosofía y Religión,Licenciado en Educación,550.0,609.0,547.0,527.0,536.0,544.0,6.0,2.0,124000.0,2007000.0,162000.0,Pesos,5.0,2.0,6.0,0.0,8,10.0,12.0,0.0,22
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,17223,Pedagogía en Inglés y similares,Pedagogía en Inglés,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2009,Antofagasta,10.0,Profesor de Inglés,Licenciado en Educación,562.0,685.0,573.0,503.0,562.0,580.0,48.0,3.0,124000.0,2598000.0,162000.0,Pesos,35.0,16.0,35.0,0.0,51,54.0,118.0,1.0,172
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,24690,Pedagogía en Matemáticas,Pedagogía en Matemática en Educación Media,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2012,Antofagasta,10.0,Profesor de Matemática en Educación Media,Licenciado en Educación,591.0,693.0,617.0,503.0,618.0,662.0,10.0,1.0,124000.0,2162000.0,162000.0,Pesos,10.0,4.0,7.0,0.0,11,9.0,19.0,0.0,28
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2185,Enfermería,Enfermería,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Enfermero(a),Licenciado en Enfermería,650.0,727.0,691.0,674.0,715.0,784.0,24.0,7.0,124000.0,3202000.0,162000.0,Pesos,28.0,9.0,22.0,0.0,31,31.0,134.0,1.0,165
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2184,Kinesiología,Kinesiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Kinesiólogo,Licenciado en Kinesiología,621.0,724.0,667.0,638.0,706.0,762.0,31.0,5.0,124000.0,3202000.0,162000.0,Pesos,30.0,14.0,22.0,0.0,36,68.0,87.0,0.0,155
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2178,Medicina,Medicina,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2003,Guayacán,14.0,Médico Cirujano,Licenciado en Medicina,713.0,779.0,742.0,730.0,751.0,812.0,56.0,7.0,124000.0,4718000.0,162000.0,Pesos,50.0,31.0,32.0,1.0,63,208.0,228.0,1.0,436
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2186,Nutrición y Dietética,Nutrición,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Nutricionista,Licenciado en Nutrición,598.0,700.0,644.0,623.0,685.0,738.0,30.0,6.0,124000.0,3202000.0,162000.0,Pesos,25.0,3.0,33.0,1.0,36,9.0,109.0,1.0,118
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2168,Ingeniería Civil Ambiental,Ingeniería Civil Ambiental,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2002,Antofagasta,12.0,Ingeniero Civil Ambiental,Licenciado en Ciencias de la Ingeniería,542.0,698.0,568.0,502.0,573.0,597.0,44.0,1.0,124000.0,3167000.0,162000.0,Pesos,35.0,21.0,24.0,1.0,45,93.0,114.0,2.0,207
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,18250,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil en Computación e Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2010,Guayacán,12.0,Ingeniero Civil en Computación e Informática,Licenciado en Ciencias de la Ingeniería,581.0,734.0,602.0,552.0,604.0,636.0,102.0,5.0,124000.0,3186000.0,162000.0,Pesos,95.0,89.0,18.0,3.0,107,294.0,48.0,4.0,342
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2154,Ingeniería Civil en Metalurgia,Ingeniería Civil Metalúrgica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1996,Antofagasta,12.0,Ingeniero Civil Metalúrgico,Licenciado en Ciencias de la Ingeniería,551.0,707.0,584.0,531.0,609.0,635.0,66.0,8.0,124000.0,3344000.0,162000.0,Pesos,55.0,52.0,22.0,1.0,74,312.0,110.0,6.0,422
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,21262,Ingeniería Civil en Minas,Ingeniería Civil en Minas,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2011,Antofagasta,12.0,Ingeniero Civil en Minas,Licenciado en Ciencias de la Ingeniería,590.0,712.0,618.0,580.0,620.0,653.0,83.0,3.0,124000.0,3341000.0,162000.0,Pesos,80.0,57.0,29.0,0.0,86,319.0,109.0,4.0,428
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2153,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1996,Antofagasta,12.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,615.0,725.0,648.0,609.0,657.0,694.0,102.0,5.0,124000.0,3238000.0,162000.0,Pesos,90.0,56.0,51.0,2.0,107,323.0,221.0,7.0,544
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,18249,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2010,Guayacán,12.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,630.0,740.0,660.0,621.0,669.0,716.0,94.0,9.0,124000.0,3238000.0,162000.0,Pesos,90.0,61.0,42.0,0.0,103,340.0,255.0,2.0,595
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2142,Ingeniería Civil Plan Común,Ingeniería Civil Plan Común,Diurno,Programa Regular,Tecnología,Plan Común o Ciclo Básico,Ingreso Directo,1976,Antofagasta,12.0,Ingeniero Civil,Licenciado en Ciencias de la Ingeniería,550.0,792.0,555.0,500.0,542.0,556.0,102.0,2.0,124000.0,3155000.0,0.0,Pesos,120.0,74.0,30.0,1.0,104,138.0,47.0,3.0,185
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2152,Ingeniería Civil Química,Ingeniería Civil Química,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1967,Antofagasta,12.0,Ingeniero Civil Químico,Licenciado en Ciencias de la Ingeniería,568.0,703.0,590.0,509.0,599.0,625.0,23.0,4.0,124000.0,3207000.0,162000.0,Pesos,30.0,14.0,13.0,0.0,27,89.0,83.0,1.0,172
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2137,Ingeniería en Construcción y similares,Ingeniería en Construcción,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2002,Antofagasta,10.0,Ingeniero Constructor,Licenciado en Ciencias de la Ingeniería en Construcción,534.0,626.0,553.0,503.0,566.0,586.0,39.0,1.0,124000.0,2964000.0,162000.0,Pesos,25.0,28.0,12.0,0.0,40,163.0,64.0,0.0,227
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,26322,Ingeniería en Prevención de Riesgos,Ingeniería en Prevención de Riesgos y Medio Ambiente,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2013,Antofagasta,10.0,Ingeniero en Prevención de Riesgos y Medio Ambiente,Licenciado en Ciencias de la Ingeniería,519.0,543.0,517.0,501.0,436.0,441.0,8.0,1.0,124000.0,2905000.0,162000.0,Pesos,25.0,6.0,3.0,0.0,9,40.0,44.0,2.0,84
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2169,Ingeniería en Prevención de Riesgos,Ingeniería en Prevención de Riesgos y Medio Ambiente,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2002,Guayacán,10.0,Ingeniero en Prevención de Riesgos y Medio Ambiente,Licenciado en Ciencias de la Ingeniería en Prevención de Riesgos,538.0,660.0,547.0,504.0,539.0,551.0,69.0,4.0,124000.0,2905000.0,162000.0,Pesos,65.0,42.0,31.0,0.0,73,165.0,159.0,1.0,324
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6397,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1995,Enrique Molina Garmendia,10.0,Ingeniero Comercial,Licenciado en Ciencias Administrativas,572.0,665.0,583.0,550.0,591.0,619.0,66.0,6.0,145500.0,2724000.0,163600.0,Pesos,65.0,39.0,33.0,0.0,72,147.0,199.0,0.0,346
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,26326,"Ingeniería en Administración, Administración de Empresas y similares",Ingeniería en Administración de Empresas,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2013,Enrique Molina Garmendia,9.0,Ingeniero en Administración de Empresas,Licenciado en Administración Turística,546.0,645.0,560.0,529.0,574.0,611.0,41.0,2.0,145500.0,2160000.0,163600.0,Pesos,45.0,18.0,25.0,1.0,43,56.0,78.0,2.0,134
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Ovalle,Región de Coquimbo,6415,Ingeniería Agronómica,Ingeniería Agronómica,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1992,Limarí,10.0,Ingeniero Agrónomo,Licenciado en Agronomía,522.0,595.0,528.0,484.0,524.0,543.0,29.0,1.0,145500.0,2667000.0,163600.0,Pesos,40.0,20.0,10.0,0.0,30,96.0,60.0,0.0,156
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6391,Arquitectura,Arquitectura,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1994,Enrique Molina Garmendia,10.0,Arquitecto,Licenciado en Arquitectura,580.0,675.0,589.0,547.0,599.0,636.0,76.0,1.0,145500.0,2724000.0,163600.0,Pesos,75.0,27.0,50.0,0.0,77,198.0,205.0,1.0,403
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6398,Diseño,Diseño,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1995,Isabel Bongard,10.0,Diseñador Con Mención,Licenciado en Artes y Diseño,538.0,650.0,537.0,477.0,527.0,539.0,40.0,3.0,145500.0,2413000.0,163600.0,Pesos,50.0,16.0,27.0,0.0,43,57.0,78.0,0.0,135
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6405,Periodismo y similares,Periodismo,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1993,Andrés Bello,10.0,Periodista,Licenciado en Ciencias de la Comunicación,557.0,684.0,581.0,540.0,562.0,588.0,55.0,1.0,145500.0,2667000.0,163600.0,Pesos,50.0,25.0,31.0,0.0,56,82.0,118.0,0.0,200
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,6417,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1993,Coquimbo,10.0,Psicólogo,Licenciado en Psicología,616.0,765.0,636.0,604.0,638.0,677.0,52.0,1.0,145500.0,2690000.0,163600.0,Pesos,50.0,12.0,41.0,0.0,53,69.0,172.0,0.0,241
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,26324,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,2013,Enrique Molina Garmendia,10.0,Abogado,Licenciado en Ciencias Jurídicas,591.0,734.0,612.0,552.0,565.0,585.0,53.0,3.0,145500.0,3169000.0,94200.0,Pesos,60.0,31.0,25.0,0.0,56,85.0,75.0,0.0,160
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6394,Educación Diferencial,Pedagogía en Educación Diferencial,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1990,Isabel Bongard,9.0,Profesor de Educación Diferencial,Licenciado en Educación,544.0,666.0,560.0,516.0,580.0,607.0,48.0,3.0,145500.0,1782000.0,163600.0,Pesos,45.0,2.0,49.0,0.0,51,6.0,211.0,0.0,217
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6396,Educación Parvularia,Pedagogía en Educación Parvularia,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1970,Isabel Bongard,8.0,Educador de Párvulos,Licenciado en Educación,541.0,603.0,537.0,503.0,532.0,544.0,20.0,4.0,145500.0,1789000.0,163600.0,Pesos,40.0,0.0,24.0,0.0,24,0.0,88.0,0.0,88
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6395,Pedagogía Básica y menciones,Pedagogía en Educación Básica,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1974,Isabel Bongard,8.0,Profesor de Estado en Educación General Básica,Licenciado en Educación,557.0,741.0,570.0,502.0,575.0,599.0,24.0,4.0,145500.0,1782000.0,163600.0,Pesos,45.0,2.0,26.0,0.0,28,14.0,106.0,0.0,120
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6393,"Pedagogía en Biología, Química y similares",Pedagogía en Biología y Ciencias Naturales,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1965,Andrés Bello,9.0,Profesor de Biología y Ciencias Naturales,Licenciado en Educación,556.0,755.0,577.0,510.0,603.0,637.0,21.0,1.0,145500.0,1782000.0,163600.0,Pesos,25.0,7.0,15.0,0.0,22,29.0,62.0,0.0,91
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6404,"Pedagogía en Biología, Química y similares",Pedagogía en Química y Ciencias Naturales,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1969,Andrés Bello,9.0,Profesor de Química y Ciencias Naturales,Licenciado en Educación,555.0,643.0,561.0,510.0,554.0,575.0,8.0,3.0,145500.0,1782000.0,163600.0,Pesos,25.0,2.0,9.0,0.0,11,6.0,31.0,0.0,37
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6400,Pedagogía en Historia y Geografía,Pedagogía en Historia y Geografía,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1965,Andrés Bello,9.0,Profesor de Historia y Geografía,Licenciado en Educación,557.0,680.0,583.0,526.0,554.0,574.0,50.0,2.0,145500.0,1782000.0,163600.0,Pesos,50.0,25.0,27.0,0.0,52,98.0,72.0,1.0,170
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6401,Pedagogía en Inglés y similares,Pedagogía en Inglés,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1965,Andrés Bello,9.0,Profesor de Inglés,Licenciado en Educación,571.0,762.0,579.0,521.0,559.0,581.0,43.0,2.0,145500.0,1782000.0,163600.0,Pesos,40.0,15.0,30.0,0.0,45,55.0,120.0,0.0,175
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6392,Pedagogía en Matemáticas,Pedagogía en Matemáticas y Computación,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1988,Andrés Bello,9.0,Profesor de Matemáticas y Computación,Licenciado en Educación,599.0,714.0,607.0,525.0,613.0,642.0,11.0,1.0,145500.0,1782000.0,163600.0,Pesos,25.0,6.0,6.0,0.0,12,33.0,40.0,1.0,73
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6402,Pedagogía en Matemáticas,Pedagogía en Matemáticas y Física,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1969,Andrés Bello,9.0,Profesor de Matemáticas y Física,Licenciado en Educación,606.0,738.0,607.0,513.0,602.0,630.0,14.0,1.0,145500.0,1782000.0,163600.0,Pesos,25.0,7.0,8.0,0.0,15,25.0,44.0,0.0,69
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6403,Pedagogía en Música,Pedagogía en Educación Musical,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1970,Andrés Bello,9.0,Profesor de Educación Musical,Licenciado en Educación,547.0,716.0,551.0,506.0,544.0,562.0,34.0,6.0,145500.0,1782000.0,163600.0,Pesos,35.0,26.0,14.0,0.0,40,91.0,40.0,0.0,131
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6413,Ingeniería Civil Ambiental,Ingeniería Civil Ambiental,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1998,Ignacio Domeyko,12.0,Ingeniero Civil Ambiental,Licenciado en Ciencias de la Ingeniería,600.0,703.0,606.0,565.0,610.0,638.0,35.0,3.0,145500.0,2724000.0,163600.0,Pesos,35.0,15.0,23.0,0.0,38,66.0,98.0,0.0,164
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6384,Ingeniería Civil en Minas,Ingeniería Civil en Minas,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1982,Ignacio Domeyko,12.0,Ingeniero Civil de Minas,Licenciado en Ciencias de la Ingeniería,611.0,702.0,626.0,577.0,644.0,685.0,51.0,13.0,145500.0,2724000.0,163600.0,Pesos,45.0,54.0,10.0,0.0,64,312.0,66.0,0.0,378
2016,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6386,Ingeniería Civil en Obras Civiles y similares,Ingeniería Civil,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1982,Ignacio Domeyko,12.0,Ingeniero Civil,Licenciado en Ciencias de la Ingeniería,610.0,713.0,626.0,556.0,643.0,683.0,53.0,6.0,145500.0,2724000.0,163600.0,Pesos,50.0,38.0,21.0,1.0,59,187.0,94.0,2.0,281
